,EHRI-ID,WD-ID,Camp-EHRI-label-simple,HGC_ID,SubcampSimple,ID1,ID,MHG_ID,SubcampDiaFix,SubcampDiaFixSimple,SubcampMattingly,Main,Women,Men,Gender,FIRMS,YYYY_OPEN,MM_OPEN,DD_OPEN,Open_Txt,YYYY_CLOSE,MM_CLOSE,DD_CLOSE,Close_Txt,PRISONERS,Date_Open,Date_Close,PEAK_POP,FUNC_1,FUNC_2,HOW_FOUND,Share_Loc,LAT,LONG,NATIONS,ENCY_REF,LABOR,EDIT_NOTES
646,572.0,Q1315313,Bretstein,13-0150-1,Bretstein,647,13-0150-1,1162,Bretstein,Bretstein,Bretstein,Mauthausen,0,1,1,Deutsche Versuchsanstalt fur Ernahrung und Verpflegung GmbH,41.0,8.0,1.0,"""August 1, 1941""",43.0,8.0,30.0,"""August 30, 1943""","Spanish Republicans, Jehovahs Witnesses",08/01/1941,08/30/1943,170,6,7,,0,47.3333,14.4167,"Spanish,German",Encyclopedia of Ghettos and Camps p. 910,"worked on poultry farm, bred sheep, worked in garden, weaving mills, built roads",
647,573.0,Q699561,Ebensee,13-0239-0,Ebensee,648,13-0239-0,1163,Ebensee,Ebensee,Ebensee,Mauthausen,0,0,0,,43.0,11.0,19.0,"""First sizeable transport November 19, 1943""",45.0,5.0,6.0,,"Jewish, Non-Jewish, POW, Political",11/19/1943,05/06/1945,18500,6,7,,0,47.8,13.7667,"Polish, Yugoslavians, Russians, Hungarian, Italian, French",Encyclopedia of Ghettos and Camps p. 911,"excavated tunnels, built barracks",
648,575.0,Q47515822,Eisenerz,13-0247-0,Eisenerz,649,13-0247-0,1164,Eisenerz,Eisenerz,Eisenerz,Mauthausen,0,0,0,Reichswerke AG,43.0,6.0,15.0,"""June 15, 1943""",45.0,3.0,14.0,"""March 14, 1945""",,06/15/1943,03/14/1945,500,6,0,,0,47.5333,14.8833,Polish,Encyclopedia of Ghettos and Camps p. 914,"prisoners worked in the Reichswerke ""Hermann Goring"" (RWHG) iron and steelworks",BB added N_FIRM data 7/5/2012
649,576.0,Q47515619,Enns,13-0259-1,Enns,650,13-0259-1,1165,"Enns, Ennsdorf",Enns,Enns,Mauthausen,0,1,1,,45.0,4.0,10.0,"""First mentioned April 10, 1945""",45.0,4.0,19.0,"""April 19, 1945""",,04/10/1945,04/19/1945,2000,7,0,,0,48.2,14.4667,,Encyclopedia of Ghettos and Camps p. 914,constructed bunkers to strengthen last line of defense against allied troops,unclear whether or not Enns/Ennsdorf were the same camp
650,579.0,Q47515153,Grein,13-0347-0,Grein,651,13-0347-0,1167,Grein,Grein,Grein,Mauthausen,0,0,0,"Koller, Voigt & Haefner AG, Werk Linz",44.0,3.0,22.0,"First mentioned March 22, 1944""",45.0,2.0,20.0,"""February 20, 1945""",,03/22/1944,02/20/1945,120,4,0,,0,48.2167,14.85,,Encyclopedia of Ghettos and Camps p. 915,"construction of machine factory, living quarters and barracks","close date given as November 29, 1944 and February 20, 1945"
651,580.0,Q47515522,Grossraming,13-0354-0,Grossraming,652,13-0354-0,1168,Grossraming [aka Aschau],Grossraming,Grossraming,Mauthausen,0,0,0,"Ennskraftwerke AG, Deutschen Ausrustungswerke GmbH",42.0,,,"""Fall 1942""",44.0,8.0,29.0,"""Evacuated August 29, 1944""","Yugoslav Nationals, Political, very few Jews",09/01/1942,08/29/1944,136,5,0,,0,47.8833,14.55,"Yugoslavian, Germans, Polish, Czech, Spaniards, Gypsies",Encyclopedia of Ghettos and Camps p. 915,"constructed barracks, built road, worked on dam and power plant and quarry",
652,584.0,Q1719260,Gunskirchen,13-0364-3,Gunskirchen-Wels,653,13-0364-3,1169,"Gunskirchen-Wels [aka Waldwerke, Wels, Notbehelfsheimbau, SS-Arbeitslager Gunskirchen]",Gunskirchen-Wels,Gunskirchen-Wels,Mauthausen,2,1,3,,45.0,3.0,12.0,"""March 12, 1945""",45.0,5.0,5.0,"""Liberated May 5, 1945""","Hungarian Jews, Political prisoners from all over",03/12/1945,05/05/1945,16000,8,0,,0,48.1167,13.8833,"Polish, Russian, Hungarian, German, Austrian, Czech, Yugoslavian",Encyclopedia of Ghettos and Camps p. 917,"assembly camp - not used for labor, remained in cells all day",
653,585.0,Q1719374,Gusen,13-0367-0,Gusen,654,13-0367-0,1170,Gusen,Gusen,Gusen,Mauthausen,0,0,0,"Kastenhof and Pierbauer stone quarries, Messerschmitt AG, Steyr-Werke",40.0,5.0,25.0,"""May 25, 1940""",45.0,5.0,5.0,,"Poles, French ""Night and Fog"" Prisoners, Spainards who fought against Franco,",05/25/1940,05/05/1945,7312,4,0,,0,48.2508,14.4642,"Polish, French, Spanish",Encyclopedia of Ghettos and Camps p. 919,"assembled airplane parts underground, made parts for rifles, machine guns, airplane motors",
654,590.0,Q47515596,Hirtenberg,13-0445-2,Hirtenberg,655,13-0445-2,1171,"Hirtenberg [aka Waffen-SS-Arbeitslager Hirtenberg, Gustloff-Werke]",Hirtenberg,Hirtenberg,Mauthausen,2,0,2,Gustloff,44.0,9.0,28.0,"""first mentioned September 28, 1944""",45.0,4.0,15.0,"""April 15, 1945""","Mostly Political, few Jewish and Asocials",09/28/1944,04/15/1945,459,4,0,,0,47.9167,16.1833,"Hungarian, Slovak, Italians, Yugoslavs, Polish, Croats, German",Encyclopedia of Ghettos and Camps p. 921,worked in ammunition factory,
655,592.0,Q1719332,Klagenfurt-Lendorf,13-0501-0,Klagenfurt-Lendorf,656,13-0501-0,1172,Klagenfurt-Lendorf,Klagenfurt-Lendorf,Klagenfurt-Lendorf,Mauthausen,0,0,0,,43.0,11.0,19.0,"""November 19, 1943""",,,,,,11/19/1943,,1,1,0,,0,46.6333,14.3,,Encyclopedia of Ghettos and Camps p. 922,"prisoners worked building accomodatinos for the SS-Junkers, stables, and air raid shelters, also excavated a firefighting pond and swimming pool and repaired bomb damage",BB added N_FIRM data 7/5/2012
656,578.0,Q40808901,Leibnitz-Graz,13-0563-0,Leibnitz-Graz,657,13-0563-0,1173,"Leibnitz-Graz [aka Aflenz, Kalksteinwerke]",Leibnitz-Graz,Leibnitz-Graz,Mauthausen,0,0,0,,44.0,2.0,8.0,"""February 8, 1944""",45.0,4.0,2.0,"""April 2, 1945""",,02/08/1944,04/02/1945,711,4,0,,0,46.7814,15.5415,"Mostly Russians, and Polish, other include: Yugoslavs, French, Italians, 1 Chinese",Encyclopedia of Ghettos and Camps p. 924,"excavated underground tunnels, produced aircraft engines",
657,593.0,Q47515734,Lenzing,13-0572-2,Lenzing,658,13-0572-2,1174,Lenzing,Lenzing,Lenzing,Mauthausen,2,0,2,"Zellwolle- und Papierfabrik Lenzing,",44.0,10.0,30.0,"""October 30, 1944""",45.0,5.0,5.0,"""Liberated May 5, 1945""","POW, forced Laborers, Jewish, Political",10/30/1944,05/05/1945,577,5,0,,0,47.9667,13.6167,"Polish, Bulgarian, Yugoslavian, Slovakian, Greek, French",Encyclopedia of Ghettos and Camps p. 925,"manufactured synthetic wool, uniform pieces, some also built roads",
658,595.0,Q47515723,Linz I,13-0581-0,Linz I,659,13-0581-0,1175,Linz I,Linz I,Linz I,Mauthausen,0,0,0,"Steyr-Daimler Puch AG, Alpine Montanbetriebre, Oberdonau GmbH, Stahlbau G mbH",42.0,12.0,,"""December 1942""",44.0,8.0,3.0,"August 3, 1944""","Political, Protective Custody, POWs, ""Russian civilian workers"", Wehrmacht",12/15/1942,08/03/1944,569,6,0,,0,48.3,14.3,"Polish, Russians, German, Yugoslavs",Encyclopedia of Ghettos and Camps p. 927,"construction of the actual camp, were eventually going to work in armaments but camp was destroyed in bombing raid",
659,596.0,Q47515345,Linz II,13-0582-0,Linz II,660,13-0582-0,1176,Linz II,Linz II,Linz II,Mauthausen,0,0,0,,,,,,,,,,"Political, Protective Custody, POWs, ""Russian civilian workers""",,,285,4,0,"Assigned lat/lng of Linz, exact whereabouts unknown",0,48.3061,14.2863,"Russian, Polish, German",Encyclopedia of Ghettos and Camps p. 929,anti aircraft defense construction,
660,597.0,Q47515922,Linz III,13-0583-0,Linz III,661,13-0583-0,1177,Linz III,Linz III,Linz III,Mauthausen,0,0,0,"German Erd- and Steinwerke GmbH , Oberdonau GmbH, Stahlbau GmbH, Hutte",44.0,5.0,26.0,"""May 26, 1944""",45.0,5.0,5.0,,"Mostly Political, Russian Civilian, Smaller number: Jewish,  Jehovah's Witnesses, and ""prisoners watched over in secure conditions"", Wehrmacht, French and Polish civilians, POW, Red Spaniards",05/26/1944,05/05/1945,5660,4,0,"Encyclopedia says camp was on an island between Traun and Muhlbach rivers.We placed point in middle of largest Traun island nearest Linz where highway crosses the Muhl, found on google maps",0,48.245368,14.315186,"Russian, Polish, German, French, Italian, Yugoslavian, and other european countries",Encyclopedia of Ghettos and Camps p. 930,"weapons production at steel and iron plants, also worked for German Earth and Stone Works in blast furnace",
661,598.0,Q1719394,Loibl,13-0589-0,Loiblpass (south),662,13-0589-0,1178,Loiblpass (south),Loiblpass (south),Loiblpass,Mauthausen,0,0,0,,43.0,6.0,3.0,"""First transport June 3, 1943""",45.0,5.0,7.0,"""Closing begins May 7, 1945""",,06/03/1943,05/07/1945,1274,6,0,Located tunnel entrance and exit on google maps,0,46.432775,14.260018,"Polish, Soviet, Yugoslov, Czech, German, Norwegian, Luxembourgish, Spanish, Hungarian, and others",Encyclopedia of Ghettos and Camps p. 932,improved Loiblepass road and constructed a tunnel,
662,570.0,Q160139,Mauthausen,13-0618-0,Mauthausen,663,13-0618-0,1179,Mauthausen,Mauthausen,Mauthausen,Mauthausen,0,0,0,,38.0,,,"""Fall 1938""",45.0,5.0,5.0,,"Political, Red Spaniards, Soviet POWs, Polish/Czech/Hungarian Jews,",09/01/1938,05/05/1945,45000,6,0,,0,48.2562,14.4866,"Polish, Russian, Spanish, Czech, Hungarian, Dutch and many other countries in Europe",Encyclopedia of Ghettos and Camps p. 900,"construction, quarrying",
663,599.0,Q1719398,Melk,13-0621-0,"Melk (""Quarz"")",664,13-0621-0,1180,"Melk (""Quarz"") [aka Kommando ""Quarz""]","Melk (""Quarz"")",Melk,Mauthausen,0,0,0,"Quarz GmbH also leased to Braun & Boveri, Czernilofsky, Himmelstoss & Sittner, Hofmann & Maculan, Philipp Holzmann AG, Lang & Manhoffer, Latzel & Kutscha, Mahal & Co., Mayreder, Kraus & Co., Bau AG Negrelli, Rella, Stigler & Rous, STUAG, Schachtbau Wayss",44.0,1.0,,"""January 1944""",45.0,4.0,19.0,"""April 19, 1945""",40% Jewish,01/15/1944,04/19/1945,10352,4,6,,0,48.2167,15.3167,"Poles, Hungarians, French, Soviet citizens, Germans, Italians, Greeks and Yugoslavs also some from Albania, Egypt, Denmark, Portugal, Turkey, the USA",Encyclopedia of Ghettos and Camps p. 935,"produced ball bearings in underground caverns, also laid rails, poured concrete, constructed barracks, also leased to construction firms",
664,601.0,Q47515799,Passau I,13-0762-0,Passau I,665,13-0762-0,1181,Passau I,Passau I,Passau I,Mauthausen,0,0,0,,42.0,11.0,19.0,"""October 19, 1942""-originally Dachau sub-camp, ""November 19, 1942""- becomes Mauthausen sub-camp",45.0,,,"""Liberated end of April or beginning of May, 1945""",Political,11/19/1942,05/01/1945,88,6,7,,1,48.5833,13.4833,"Polish, German",Encyclopedia of Ghettos and Camps p. 938,"construction of power plant, cleaned up after air raids, quarrying, construction of roads",
665,602.0,Q47515883,Passau II,13-0763-0,Passau II,666,13-0763-0,1182,Passau II,Passau II,Passau II,Mauthausen,0,0,0,"Waldwerke, Gear Wheel Factory",44.0,3.0,9.0,"""March 9, 1944""",44.0,11.0,7.0,"""November 7, 1944""","Political, Russian Civilian Workers, Russian POWs, Red Spaniards, Protective Security custody, Forced Labor,  temporary protective custody",03/09/1944,11/07/1944,340,6,0,"Assigned lat/lng of Passau, Germany",0,48.5735,13.4639,"Polish, Russian, Spanish, Czech, French German and many other countries in Europe",Encyclopedia of Ghettos and Camps p. 939,construction,
666,604.0,Q47515760,Peggau,13-0764-0,Peggau,667,13-0764-0,1183,Peggau,Peggau,Peggau,Mauthausen,0,0,0,Steyr- Daimler- Puch AG,44.0,8.0,17.0,"""First transport August 17, 1944""",45.0,4.0,2.0,"""Evacuated April 2, 1945""",,08/17/1944,04/02/1945,670,4,0,,0,47.2,15.35,"Mostly Russian, and Polish, others Italian French, Yugoslavs",Encyclopedia of Ghettos and Camps p. 939,"constructed underground tunnels for armamanets production, eventually involved in the production",
667,605.0,Q873535,Redl-Zipf,13-0808-0,"Redl-Zipf (""Schlier"")",668,13-0808-0,1184,"Redl-Zipf (""Schlier"")","Redl-Zipf (""Schlier"")",Redl-Zipf,Mauthausen,0,0,0,"Steinbruchverwertungs-GesmbH, Betrieb Schlier, Mayreder & Co., Ferro Betonit Werke AG, Rella and the Fiebiger Engineering Office",43.0,6.0,15.0,"""Prisoners began constructing the camp in June 1943""",45.0,5.0,3.0,"""Evacuated May 3, 1945""",some Jewish,06/15/1943,05/03/1945,2000,4,6,,0,48.0,13.4833,"French, Italian, Polish, Russian, Spanish",Encyclopedia of Ghettos and Camps p. 942,"expanded brewery cellars, built bunker, connect rilway line, produce fuel, inspect rocket propulsion chambers",
668,626.0,Q47515860,Schloss Lind,13-0881-0,Schloss Lind,669,13-0881-0,1683,Schloss Lind,Schloss Lind,Schloss Lind,Mauthausen,0,0,0,,42.0,11.0,20.0,"""June 22, 1942""- under Dachau, ""November 20, 1942""- becomes part of Mauthausen",45.0,5.0,,,Red Spaniards and protective custody,11/20/1942,05/15/1945,20,6,0,"Assigned lat lon of St Lambrecht, Austria",1,47.069007,14.299028,"Polish, German, Spaniards, Czech, 1 French",Encyclopedia of Ghettos and Camps p. 943,agriculture and construction work,
669,607.0,Q47515422,Schloss Mittersill,13-0882-2,Schloss Mittersill,670,13-0882-2,1186,"Schloss Mittersill, Schloss Lannach",Schloss Mittersill,Schloss Mittersill,Mauthausen,2,0,2,,44.0,3.0,24.0,"""March 24, 1944""",45.0,5.0,8.0,,"Jehovahs Witnesses, POW",03/24/1944,05/08/1945,15,6,0,,0,47.2667,12.4833,"German, Polish, Bohemian",Encyclopedia of Ghettos and Camps p. 944,forced laborers,
670,610.0,Q1719333,St. Aegyd am Neuwalde,13-0915-0,St. Aegyd am Neuwalde,671,13-0915-0,1187,St. Aegyd am Neuwalde,St. Aegyd am Neuwalde,St. Aegyd am Neuwalde,Mauthausen,0,0,0,,44.0,11.0,2.0,"""November 2, 1944""",45.0,4.0,1.0,"""April 1, 1945""",,11/02/1944,04/01/1945,391,6,0,,0,47.85,15.55,,Encyclopedia of Ghettos and Camps p. 945,"prisoners constructed camp, expand a cavern and prepare the planned construction work; production never happened because of advancing front lines",
671,2819.0,Q45522235,St. Lambrecht men's,13-0919-1,St. Lambrecht (men),672,13-0919-1,1684,St. Lambrecht (men),St. Lambrecht (men),St. Lambrecht,Mauthausen,0,1,1,Guterdirektion Admont und St. Lambrecht,42.0,11.0,20.0,"""May 13, 1942""-under Dachau, ""November 20, 1942""- becomes part of Mauthausen",45.0,5.0,11.0,,"Polish and German Politicals, Red Spaniards, 1 Russian POW, 1 Jew, a few Protective Custody prisoners",11/20/1942,05/11/1945,101,6,0,"Assigned lat lon of St Lambrecht, Austria",1,47.069007,14.299028,"German, Polish, Spanish, Czech, Yugoslavian, French, Italian, Hungarian,",Encyclopedia of Ghettos and Camps p. 949,"built camp, constructed farmer settlement, worked on farm and in forests; worked in kitchens and as cleaners, built villa",
672,2820.0,Q45522309,St. Lambrecht women's,13-0919-2,St. Lambrecht (women),673,13-0919-2,1684,St. Lambrecht (women),St. Lambrecht (women),St. Lambrecht,Mauthausen,2,0,2,Guterdirektion Admont und St. Lambrecht,44.0,9.0,15.0,"""February/March 1943""- under Ravensbruck, ""September 15, 1944""- becomes part of Mauthausen",45.0,5.0,11.0,,All Jehovah's Witnesses,09/15/1944,05/11/1945,23,6,0,"Assigned lat lon of St Lambrecht, Austria",1,47.069007,14.299028,"German, Polish, Dutch, Belgium",Encyclopedia of Ghettos and Camps p. 950,"forestry work, cleaning, kitchen work",
673,611.0,Q47515228,St. Valentin,13-0921-1,St. Valentin,674,13-0921-1,1189,St. Valentin,St. Valentin,St. Valentin,Mauthausen,0,1,1,,44.0,8.0,21.0,"""August 21, 1944""",45.0,4.0,19.0,"""April 19/21,1945""- ITS",,08/21/1944,04/19/1945,1480,4,0,,0,48.1667,14.5333,,Encyclopedia of Ghettos and Camps p. 950,tank manufacturing,
674,612.0,Q1145467,Steyr-M�nichholz,13-0933-1,Steyr-M�nchholz,675,13-0933-1,1190,Steyr-M�nchholz,Steyr-M�nchholz,Steyr-M�nchholz,Mauthausen,0,1,1,"SDP, and City of Steyr",43.0,3.0,14.0,"""March 14, 1943""",45.0,5.0,5.0,,"Political, and Resistance Fighters",03/14/1943,05/05/1945,3090,4,7,,0,48.05,14.4167,"Russian, Yugoslavian, Polish, Spanish, French",Encyclopedia of Ghettos and Camps p. 946,"construct camp, various air raid defnse buildings, build aircraft engines, produce ball bearings, assemble aircraft engines and tank components; worked for city",
675,613.0,Q47515881,Ternberg,13-0947-0,Ternberg,676,13-0947-0,1191,Ternberg,Ternberg,Ternberg,Mauthausen,0,0,0,Deutsche Bergwerke und Huttenbau GmbH,42.0,5.0,15.0,"""May 15, 1942""",44.0,9.0,18.0,"""September 18, 1944""",Red Spaniards,05/15/1942,09/18/1944,7000,6,7,,0,47.9333,14.35,Spanish,Encyclopedia of Ghettos and Camps p. 952,"worked in quarry, excavated foundations, built power plant, re routed highway",
676,614.0,Q47515846,V�cklabruck,13-0997-0,V�cklabruck,677,13-0997-0,1192,V�cklabruck,V�cklabruck,V�cklabruck,Mauthausen,0,0,0,Deutsche Erd- und Steinwerke GmbH,41.0,6.0,,"""June 1941""",42.0,5.0,14.0,"""Around May 14, 1942""",Red Spaniards,06/15/1941,05/14/1942,300,6,7,,1,48.0167,13.65,"Spanish, 1 German, 1 Moroccan",Encyclopedia of Ghettos and Camps p. 953,"built camp, road construction",
677,2314.0,Q45484004,Ebensee-Wels II,13-1015-1,Ebensee/Wels II,678,13-1015-1,1194,Ebensee/Wels II [aka Wels],Ebensee/Wels II,Ebensee^Wels II,Mauthausen,0,1,1,"Dyckerhoff and Widmann, Auto- Hanzel, Riechsstatthalter im Reichsgau Oberdonau",45.0,3.0,24.0,"""March 24, 1945""",45.0,4.0,13.0,"""April 13, 1945""",,03/24/1945,04/13/1945,2000,6,0,"Assigned lat/lng of Wels, Austria",0,48.1566,14.0246,,Encyclopedia of Ghettos and Camps p. 913,"constructed emergency accommodations, some worked in factories",
678,622.0,Q47515840,Wien (Saurerwerke),13-1026-1,Wien (Saurerwerke),679,13-1026-1,1199,"Wien (Saurerwerke) [aka Saurerwerke, Wien-West]",Wien (Saurerwerke),Wien,Mauthausen,0,1,1,,44.0,8.0,20.0,"""August 20 or 21, 1944""",45.0,5.0,3.0,"""May 3, 1945""?",,08/20/1944,05/03/1945,1489,4,0,"Located middle of Heidequerstrasse, Simmering district, Vienna, Austria using google maps",0,48.182856,16.42941,Austrian,Encyclopedia of Ghettos and Camps p. 954,tank production,
679,623.0,Q1310009,Wiener Neudorf,13-1027-0,Wiener Neudorf,680,13-1027-0,1195,Wiener Neudorf,Wiener Neudorf,Wiener Neudorf,Mauthausen,0,0,0,Flugmotorenwerke Ostmark,43.0,8.0,2.0,"""August 2, 1943""",45.0,4.0,2.0,"""Evacuated April 2, 1945""",,08/02/1943,04/02/1945,3000,4,0,,0,48.0667,16.3167,"Russian, Polish, French, Yugoslavs, Italian, German, Austrian",Encyclopedia of Ghettos and Camps p. 955,built camp and started aircraft engine production in 1943,
680,624.0,Q47515765,Wiener Neustadt,13-1028-0,Wiener Neustadt,681,13-1028-0,1196,Wiener Neustadt,Wiener Neustadt,Wiener Neustadt,Mauthausen,0,0,0,Henschel GmbH,43.0,6.0,,"""June 20, 1943""",45.0,4.0,1.0,"""April 1, 1945",Mostly Political,06/20/1943,04/01/1945,1200,4,0,,0,47.8,16.25,"Polish, Russian, French",Encyclopedia of Ghettos and Camps p. 956,rocket production,
681,615.0,Q47515917,Wien-Floridsdorf,13-1029-0,Wien-Floridsdorf,682,13-1029-0,1197,Wien-Floridsdorf [aka Floridsdorf I],Wien-Floridsdorf,Wien-Floridsdorf,Mauthausen,0,0,0,"Heinkel- Werke, Hofherr & Schrantz, AFA",43.0,7.0,13.0,"""July 14, 1943""",45.0,4.0,1.0,"""Evacuated April 1, 1945""",,07/14/1943,04/01/1945,2700,4,0,,0,48.27084,16.411664,"Polish, Russian, French, Italian",Encyclopedia of Ghettos and Camps p. 958,"aircraft production, armament production, components of the A4 rocket, battery producers",
682,2247.0,Q45478797,Wien-Hinterbr�hl,13-1030-0,"Wien-Hinterbr�hl (""Lisa"")",683,13-1030-0,1198,"Wien-Hinterbr�hl (""Lisa"")","Wien-Hinterbr�hl (""Lisa"")",Wien-Hinterbr�hl,Mauthausen,0,0,0,Heinkel- Werke,44.0,9.0,,"""First transport Sptember 1944""",45.0,4.0,1.0,"""Evacuated April 1, 1945""",,09/15/1944,04/01/1945,800,4,0,"Assigned lat/lng of Hinterbruhl, Austria",0,48.0869,16.2478,"Polish, Russian, French, Italian",Encyclopedia of Ghettos and Camps p. 959,produced parts for fuselage of the aircraft He162 underground,
683,625.0,Q47515669,Wien-Sch�nbrunn,13-1031-0,Wien-Sch�nbrunn,684,13-1031-0,1200,Wien-Sch�nbrunn [aka Sonderkommando Wien],Wien-Sch�nbrunn,Wien-Sch�nbrunn,Mauthausen,0,0,0,,44.0,9.0,28.0,"""September 28, 1944""",45.0,5.0,,"""May 1945""",,09/28/1944,05/15/1945,6,6,0,"Assigned lat/lng of Schonbrunn Palace, Vienna, Austria",0,48.1867,16.3133,"German, Czech, Polish, Austrian",Encyclopedia of Ghettos and Camps p. 961,SS conducted physical experiments on the prisoners,
684,3140.0,Q45546567,Wien-Schwechat “Santa” Kommandos,13-1032-0,"Wien-Schwechat-""Santa"" Kommandos",685,13-1032-0,1201,"Wien-Schwechat-""Santa"" Kommandos","Wien-Schwechat-""Santa"" Kommandos",Wien-Schwechat,Mauthausen,0,0,0,"Flugzeugmotorenwerke Ostmark, Heinkel- Werke",44.0,8.0,15.0,"""Sometime before August 15, 1944""",45.0,4.0,1.0,"""Most likely evacuated April 1, 1945""",,08/15/1944,04/01/1945,204,4,0,"Assigned lat/lng of Schwechat, Austria",1,48.1409,16.4772,,Encyclopedia of Ghettos and Camps p. 963,"manufactured aircraft parts, also connected with Flugmotorenwerke",
685,3141.0,Q45546645,Wien-Schwechat-Heidfeld,13-1033-0,Wien-Schwechat-Heidfeld,686,13-1033-0,1202,Wien-Schwechat-Heidfeld,Wien-Schwechat-Heidfeld,Wien-Schwechat-Heidfeld,Mauthausen,0,0,0,Heinkel- Werke,43.0,8.0,,"""August 1943""",45.0,3.0,31.0,"""Evacuated March 31, 1945""",Red Spaniards,08/15/1943,03/31/1945,2600,4,0,"Assigned lat/lng of Schwechat, Austria",1,48.1409,16.4772,"Spanish, Polish, Russian",Encyclopedia of Ghettos and Camps p. 962,worked on final assembly of He 162 fighter jet,
686,628.0,Q1719248,Artern,14-0023-0,Artern,687,14-0023-0,1203,"Artern [aka Adorf, Rebstock Neu]",Artern,Artern,Mittelbau,0,0,0,Gollnow und Sohn,44.0,11.0,20.0,"""First mention of prisoners November 20, 1944""",45.0,4.0,,"""Evacuated beginning of April 1945""","Political ,2nd transport Mostly Jews",11/20/1944,04/01/1945,350,4,0,,0,51.3667,11.3,"Polish, French, Russian",Encylopedia of Camps and Ghettos p. 975,rocket production in unused railway tunnell; produced ground mounts for the A4 rocket,
687,629.0,Q47515817,Ballenstedt (Napola),14-0047-0,Ballenstedt (Napola),688,14-0047-0,1204,Ballenstedt (Napola),Ballenstedt (Napola),Ballenstedt,Mittelbau,0,0,0,Junkers?,45.0,3.0,17.0,"""March 17, 1945""",,,,,,03/17/1945,,60,6,0,,0,51.7167,11.2333,,Encylopedia of Camps and Ghettos p. 976,"prisoners are believed to have worked construction on camp grounds, maybe for Junker firm's construction",
